_id,province_id,province,amphoe_id,area_id,amphoe,romanized_amphoe,amphoe_short,romanized_amphoe_short
434,44,มหาสารคาม,4405,44050000,อำเภอเชียงยืน,Amphoe Chiang Yuen,เชียงยืน,Chiang Yuen
435,44,มหาสารคาม,4406,44060000,อำเภอบรบือ,Amphoe Borabue,บรบือ,Borabue
436,44,มหาสารคาม,4407,44070000,อำเภอนาเชือก,Amphoe Na Chueak,นาเชือก,Na Chueak
437,44,มหาสารคาม,4408,44080000,อำเภอพยัคฆภูมิพิสัย,Amphoe Phayakkhaphum Phisai,พยัคฆภูมิพิสัย,Phayakkhaphum Phisai
438,44,มหาสารคาม,4409,44090000,อำเภอวาปีปทุม,Amphoe Wapi Pathum,วาปีปทุม,Wapi Pathum
439,44,มหาสารคาม,4410,44100000,อำเภอนาดูน,Amphoe Na Dun,นาดูน,Na Dun
440,44,มหาสารคาม,4411,44110000,อำเภอยางสีสุราช,Amphoe Yang Sisurat,ยางสีสุราช,Yang Sisurat
441,44,มหาสารคาม,4412,44120000,อำเภอกุดรัง,Amphoe Kut Rang,กุดรัง,Kut Rang
442,44,มหาสารคาม,4413,44130000,อำเภอชื่นชม,Amphoe Chuen Chom,ชื่นชม,Chuen Chom
443,45,ร้อยเอ็ด,4501,45010000,อำเภอเมืองร้อยเอ็ด,Amphoe Mueang Roi Et,เมืองร้อยเอ็ด,Mueang Roi Et
444,45,ร้อยเอ็ด,4502,45020000,อำเภอเกษตรวิสัย,Amphoe Kaset Wisai,เกษตรวิสัย,Kaset Wisai
445,45,ร้อยเอ็ด,4503,45030000,อำเภอปทุมรัตต์,Amphoe Pathum Rat,ปทุมรัตต์,Pathum Rat
446,45,ร้อยเอ็ด,4504,45040000,อำเภอจตุรพักตรพิมาน,Amphoe Chaturaphak Phiman,จตุรพักตรพิมาน,Chaturaphak Phiman
447,45,ร้อยเอ็ด,4505,45050000,อำเภอธวัชบุรี,Amphoe Thawat Buri,ธวัชบุรี,Thawat Buri
448,45,ร้อยเอ็ด,4506,45060000,อำเภอพนมไพร  ,Amphoe Phanom Phrai,พนมไพร,Phanom Phrai
449,45,ร้อยเอ็ด,4507,45070000,อำเภอโพนทอง,Amphoe Phon Thong,โพนทอง,Phon Thong
450,45,ร้อยเอ็ด,4508,45080000,อำเภอโพธิ์ชัย,Amphoe Pho Chai,โพธิ์ชัย,Pho Chai
451,45,ร้อยเอ็ด,4509,45090000,อำเภอหนองพอก,Amphoe Nong Phok,หนองพอก,Nong Phok
452,45,ร้อยเอ็ด,4510,45100000,อำเภอเสลภูมิ,Amphoe Selaphum,เสลภูมิ,Selaphum
453,45,ร้อยเอ็ด,4511,45110000,อำเภอสุวรรณภูมิ,Amphoe Suwannaphum,สุวรรณภูมิ,Suwannaphum
454,45,ร้อยเอ็ด,4512,45120000,อำเภอเมืองสรวง,Amphoe Mueang Suang,เมืองสรวง,Mueang Suang
455,45,ร้อยเอ็ด,4513,45130000,อำเภอโพนทราย,Amphoe Phon Sai,โพนทราย,Phon Sai
456,45,ร้อยเอ็ด,4514,45140000,อำเภออาจสามารถ,Amphoe At Samat,อาจสามารถ,At Samat
457,45,ร้อยเอ็ด,4515,45150000,อำเภอเมยวดี,Amphoe Moei Wadi,เมยวดี,Moei Wadi
458,45,ร้อยเอ็ด,4516,45160000,อำเภอศรีสมเด็จ,Amphoe Si Somdet,ศรีสมเด็จ,Si Somdet
459,45,ร้อยเอ็ด,4517,45170000,อำเภอจังหาร,Amphoe Changhan,จังหาร,Changhan
460,45,ร้อยเอ็ด,4518,45180000,อำเภอเชียงขวัญ,Amphoe Chiang Khwan,เชียงขวัญ,Chiang Khwan
461,45,ร้อยเอ็ด,4519,45190000,อำเภอหนองฮี,Amphoe Nong Hi,หนองฮี,Nong Hi
462,45,ร้อยเอ็ด,4520,45200000,อำเภอทุ่งเขาหลวง,Amphoe Thung Khao Luang,ทุ่งเขาหลวง,Thung Khao Luang
463,46,กาฬสินธุ์,4601,46010000,อำเภอเมืองกาฬสินธุ์,Amphoe Mueang Kalasin,เมืองกาฬสินธุ์,Mueang Kalasin
464,46,กาฬสินธุ์,4602,46020000,อำเภอนามน,Amphoe Na Mon,นามน,Na Mon
465,46,กาฬสินธุ์,4603,46030000,อำเภอกมลาไสย,Amphoe Kamalasai,กมลาไสย,Kamalasai
466,46,กาฬสินธุ์,4604,46040000,อำเภอร่องคำ,Amphoe Rong Kham,ร่องคำ,Rong Kham
467,46,กาฬสินธุ์,4605,46050000,อำเภอกุฉินารายณ์,Amphoe Kuchinarai,กุฉินารายณ์,Kuchinarai
468,46,กาฬสินธุ์,4606,46060000,อำเภอเขาวง,Amphoe Khao Wong,เขาวง,Khao Wong
469,46,กาฬสินธุ์,4607,46070000,อำเภอยางตลาด,Amphoe Yang Talat,ยางตลาด,Yang Talat
470,46,กาฬสินธุ์,4608,46080000,อำเภอห้วยเม็ก,Amphoe Huai Mek,ห้วยเม็ก,Huai Mek
471,46,กาฬสินธุ์,4609,46090000,อำเภอสหัสขันธ์,Amphoe Sahatsakhan,สหัสขันธ์,Sahatsakhan
472,46,กาฬสินธุ์,4610,46100000,อำเภอคำม่วง,Amphoe Kham Muang,คำม่วง,Kham Muang
473,46,กาฬสินธุ์,4611,46110000,อำเภอท่าคันโท,Amphoe Tha Khantho,ท่าคันโท,Tha Khantho
474,46,กาฬสินธุ์,4612,46120000,อำเภอหนองกุงศรี,Amphoe Nong Kung Si,หนองกุงศรี,Nong Kung Si
475,46,กาฬสินธุ์,4613,46130000,อำเภอสมเด็จ,Amphoe Somdet,สมเด็จ,Somdet
476,46,กาฬสินธุ์,4614,46140000,อำเภอห้วยผึ้ง,Amphoe Huai Phueng,ห้วยผึ้ง,Huai Phueng
477,46,กาฬสินธุ์,4615,46150000,อำเภอสามชัย,Amphoe Sam Chai,สามชัย,Sam Chai
478,46,กาฬสินธุ์,4616,46160000,อำเภอนาคู,Amphoe Na Khu,นาคู,Na Khu
479,46,กาฬสินธุ์,4617,46170000,อำเภอดอนจาน,Amphoe Don Chan,ดอนจาน,Don Chan
480,46,กาฬสินธุ์,4618,46180000,อำเภอฆ้องชัย,Amphoe Khong Chai,ฆ้องชัย,Khong Chai
481,47,สกลนคร,4701,47010000,อำเภอเมืองสกลนคร,Amphoe Mueang Sakon Nakhon,เมืองสกลนคร,Mueang Sakon Nakhon
482,47,สกลนคร,4702,47020000,อำเภอกุสุมาลย์,Amphoe Kusuman,กุสุมาลย์,Kusuman
483,47,สกลนคร,4703,47030000,อำเภอกุดบาก,Amphoe Kut Bak,กุดบาก,Kut Bak
484,47,สกลนคร,4704,47040000,อำเภอพรรณานิคม,Amphoe Phanna Nikhom,พรรณานิคม,Phanna Nikhom
485,47,สกลนคร,4705,47050000,อำเภอพังโคน,Amphoe Phang Khon,พังโคน,Phang Khon
486,47,สกลนคร,4706,47060000,อำเภอวาริชภูมิ,Amphoe Waritchaphum,วาริชภูมิ,Waritchaphum
487,47,สกลนคร,4707,47070000,อำเภอนิคมน้ำอูน,Amphoe Nikhom Nam Un,นิคมน้ำอูน,Nikhom Nam Un
488,47,สกลนคร,4708,47080000,อำเภอวานรนิวาส,Amphoe Wanon Niwat,วานรนิวาส,Wanon Niwat
489,47,สกลนคร,4709,47090000,อำเภอคำตากล้า,Amphoe Kham Ta Kla,คำตากล้า,Kham Ta Kla
490,47,สกลนคร,4710,47100000,อำเภอบ้านม่วง,Amphoe Ban Muang,บ้านม่วง,Ban Muang
491,47,สกลนคร,4710,47100000,อำเภอม่วง,Amphoe Muang,ม่วง,Muang
492,47,สกลนคร,4711,47110000,อำเภออากาศอำนวย,Amphoe Akat Amnuai,อากาศอำนวย,Akat Amnuai
493,47,สกลนคร,4712,47120000,อำเภอสว่างแดนดิน,Amphoe Sawang Daen Din,สว่างแดนดิน,Sawang Daen Din
494,47,สกลนคร,4713,47130000,อำเภอส่องดาว,Amphoe Song Dao,ส่องดาว,Song Dao
495,47,สกลนคร,4714,47140000,อำเภอเต่างอย,Amphoe Tao Ngoi,เต่างอย,Tao Ngoi
496,47,สกลนคร,4715,47150000,อำเภอโคกศรีสุพรรณ,Amphoe Khok Si Suphan,โคกศรีสุพรรณ,Khok Si Suphan
497,47,สกลนคร,4716,47160000,อำเภอเจริญศิลป์,Amphoe Charoen Sin,เจริญศิลป์,Charoen Sin
498,47,สกลนคร,4717,47170000,อำเภอโพนนาแก้ว,Amphoe Phon Na Kaeo,โพนนาแก้ว,Phon Na Kaeo
499,47,สกลนคร,4718,47180000,อำเภอภูพาน,Amphoe Phu Phan,ภูพาน,Phu Phan
500,48,นครพนม,4801,48010000,อำเภอเมืองนครพนม,Amphoe Mueang Nakhon Phanom,เมืองนครพนม,Mueang Nakhon Phanom
501,48,นครพนม,4802,48020000,อำเภอปลาปาก,Amphoe Pla Pak,ปลาปาก,Pla Pak
502,48,นครพนม,4803,48030000,อำเภอท่าอุเทน,Amphoe Tha Uthen,ท่าอุเทน,Tha Uthen
503,48,นครพนม,4804,48040000,อำเภอบ้านแพง,Amphoe Ban Phaeng,บ้านแพง,Ban Phaeng
504,48,นครพนม,4805,48050000,อำเภอธาตุพนม,Amphoe That Phanom,ธาตุพนม,That Phanom
505,48,นครพนม,4806,48060000,อำเภอเรณูนคร,Amphoe Renu Nakhon,เรณูนคร,Renu Nakhon
506,48,นครพนม,4807,48070000,อำเภอนาแก,Amphoe Na Kae,นาแก,Na Kae
507,48,นครพนม,4808,48080000,อำเภอศรีสงคราม,Amphoe Si Songkhram,ศรีสงคราม,Si Songkhram
508,48,นครพนม,4809,48090000,อำเภอนาหว้า,Amphoe Na Wa,นาหว้า,Na Wa
509,48,นครพนม,4810,48100000,อำเภอโพนสวรรค์,Amphoe Phon Sawan,โพนสวรรค์,Phon Sawan
510,48,นครพนม,4811,48110000,อำเภอนาทม,Amphoe Na Thom,นาทม,Na Thom
511,48,นครพนม,4812,48120000,อำเภอวังยาง,Amphoe Wang Yang,วังยาง,Wang Yang
512,49,มุกดาหาร,4901,49010000,อำเภอเมืองมุกดาหาร,Amphoe Mueang Mukdahan,เมืองมุกดาหาร,Mueang Mukdahan
513,49,มุกดาหาร,4902,49020000,อำเภอนิคมคำสร้อย,Amphoe Nikhom Kham Soi,นิคมคำสร้อย,Nikhom Kham Soi
514,49,มุกดาหาร,4903,49030000,อำเภอดอนตาล,Amphoe Don Tan,ดอนตาล,Don Tan
515,49,มุกดาหาร,4904,49040000,อำเภอดงหลวง,Amphoe Dong Luang,ดงหลวง,Dong Luang
516,49,มุกดาหาร,4905,49050000,อำเภอคำชะอี,Amphoe Khamcha-i,คำชะอี,Khamcha-i
517,49,มุกดาหาร,4906,49060000,อำเภอหว้านใหญ่,Amphoe Wan Yai,หว้านใหญ่,Wan Yai
518,49,มุกดาหาร,4907,49070000,อำเภอหนองสูง,Amphoe Nong Sung,หนองสูง,Nong Sung
519,50,เชียงใหม่,5001,50010000,อำเภอเมืองเชียงใหม่,Amphoe Mueang Chiang Mai,เมืองเชียงใหม่,Mueang Chiang Mai
520,50,เชียงใหม่,5002,50020000,อำเภอจอมทอง,Amphoe Chom Thong,จอมทอง,Chom Thong
521,50,เชียงใหม่,5003,50030000,อำเภอแม่แจ่ม,Amphoe Mae Chaem,แม่แจ่ม,Mae Chaem
522,50,เชียงใหม่,5004,50040000,อำเภอเชียงดาว,Amphoe Chiang Dao,เชียงดาว,Chiang Dao
523,50,เชียงใหม่,5005,50050000,อำเภอดอยสะเก็ด,Amphoe Doi Saket,ดอยสะเก็ด,Doi Saket
524,50,เชียงใหม่,5006,50060000,อำเภอแม่แตง,Amphoe Mae Taeng,แม่แตง,Mae Taeng
525,50,เชียงใหม่,5007,50070000,อำเภอแม่ริม,Amphoe Mae Rim,แม่ริม,Mae Rim
526,50,เชียงใหม่,5008,50080000,อำเภอสะเมิง,Amphoe Samoeng,สะเมิง,Samoeng
527,50,เชียงใหม่,5009,50090000,อำเภอฝาง,Amphoe Fang,ฝาง,Fang
528,50,เชียงใหม่,5010,50100000,อำเภอแม่อาย,Amphoe Mae Ai,แม่อาย,Mae Ai
529,50,เชียงใหม่,5011,50110000,อำเภอพร้าว,Amphoe Phrao,พร้าว,Phrao
530,50,เชียงใหม่,5012,50120000,อำเภอสันป่าตอง,Amphoe San Pa Tong,สันป่าตอง,San Pa Tong
531,50,เชียงใหม่,5013,50130000,อำเภอสันกำแพง,Amphoe San Kamphaeng,สันกำแพง,San Kamphaeng
532,50,เชียงใหม่,5014,50140000,อำเภอสันทราย,Amphoe San Sai,สันทราย,San Sai
533,50,เชียงใหม่,5015,50150000,อำเภอหางดง,Amphoe Hang Dong,หางดง,Hang Dong
534,50,เชียงใหม่,5016,50160000,อำเภอฮอด,Amphoe Hot,ฮอด,Hot
535,50,เชียงใหม่,5017,50170000,อำเภอดอยเต่า,Amphoe Doi Tao,ดอยเต่า,Doi Tao
536,50,เชียงใหม่,5018,50180000,อำเภออมก๋อย,Amphoe Omkoi,อมก๋อย,Omkoi
537,50,เชียงใหม่,5019,50190000,อำเภอสารภี,Amphoe Saraphi,สารภี,Saraphi
538,50,เชียงใหม่,5020,50200000,อำเภอเวียงแหง,Amphoe Wiang Haeng,เวียงแหง,Wiang Haeng
539,50,เชียงใหม่,5021,50210000,อำเภอไชยปราการ,Amphoe Chai Prakan,ไชยปราการ,Chai Prakan
540,50,เชียงใหม่,5022,50220000,อำเภอแม่วาง,Amphoe Mae Wang,แม่วาง,Mae Wang
541,50,เชียงใหม่,5023,50230000,อำเภอแม่ออน,Amphoe Mae On,แม่ออน,Mae On
542,50,เชียงใหม่,5024,50240000,อำเภอดอยหล่อ,Amphoe Doi Lo,ดอยหล่อ,Doi Lo
543,50,เชียงใหม่,5025,50250000,อำเภอกัลยาณิวัฒนา,Amphoe Galayani Vadhana,กัลยาณิวัฒนา,Galayani Vadhana
544,51,ลำพูน,5101,51010000,อำเภอเมืองลำพูน,Amphoe Mueang Lamphun,เมืองลำพูน,Mueang Lamphun
545,51,ลำพูน,5102,51020000,อำเภอแม่ทา,Amphoe Mae Tha,แม่ทา,Mae Tha
546,51,ลำพูน,5103,51030000,อำเภอบ้านโฮ่ง,Amphoe Ban Hong,บ้านโฮ่ง,Ban Hong
547,51,ลำพูน,5104,51040000,อำเภอลี้,Amphoe Li,ลี้,Li
548,51,ลำพูน,5105,51050000,อำเภอทุ่งหัวช้าง,Amphoe Thung Hua Chang,ทุ่งหัวช้าง,Thung Hua Chang
549,51,ลำพูน,5106,51060000,อำเภอป่าซาง,Amphoe Pa Sang,ป่าซาง,Pa Sang
550,51,ลำพูน,5107,51070000,อำเภอบ้านธิ,Amphoe Ban Thi,บ้านธิ,Ban Thi
551,51,ลำพูน,5108,51080000,อำเภอเวียงหนองล่อง,Amphoe Wiang Nong Long,เวียงหนองล่อง,Wiang Nong Long
552,52,ลำปาง,5201,52010000,อำเภอเมืองลำปาง,Amphoe Mueang Lampang,เมืองลำปาง,Mueang Lampang
553,52,ลำปาง,5202,52020000,อำเภอแม่เมาะ,Amphoe Mae Mo,แม่เมาะ,Mae Mo
554,52,ลำปาง,5203,52030000,อำเภอเกาะคา,Amphoe Ko Kha,เกาะคา,Ko Kha
555,52,ลำปาง,5204,52040000,อำเภอเสริมงาม,Amphoe Soem Ngam,เสริมงาม,Soem Ngam
556,52,ลำปาง,5205,52050000,อำเภองาว,Amphoe Ngao,งาว,Ngao
557,52,ลำปาง,5206,52060000,อำเภอแจ้ห่ม,Amphoe Chae Hom,แจ้ห่ม,Chae Hom
558,52,ลำปาง,5207,52070000,อำเภอวังเหนือ,Amphoe Wang Nuea,วังเหนือ,Wang Nuea
559,52,ลำปาง,5208,52080000,อำเภอเถิน,Amphoe Thoen,เถิน,Thoen
560,52,ลำปาง,5209,52090000,อำเภอแม่พริก,Amphoe Mae Phrik,แม่พริก,Mae Phrik
561,52,ลำปาง,5210,52100000,อำเภอแม่ทะ,Amphoe Mae Tha,แม่ทะ,Mae Tha
562,52,ลำปาง,5211,52110000,อำเภอสบปราบ,Amphoe Sop Prap,สบปราบ,Sop Prap
563,52,ลำปาง,5212,52120000,อำเภอห้างฉัตร,Amphoe Hang Chat,ห้างฉัตร,Hang Chat
564,52,ลำปาง,5213,52130000,อำเภอเมืองปาน,Amphoe Mueang Pan,เมืองปาน,Mueang Pan
565,53,อุตรดิตถ์,5301,53010000,อำเภอเมืองอุตรดิตถ์,Amphoe Mueang Uttaradit,เมืองอุตรดิตถ์,Mueang Uttaradit
566,53,อุตรดิตถ์,5302,53020000,อำเภอตรอน,Amphoe Tron,ตรอน,Tron
567,53,อุตรดิตถ์,5303,53030000,อำเภอท่าปลา,Amphoe Tha Pla,ท่าปลา,Tha Pla
568,53,อุตรดิตถ์,5304,53040000,อำเภอน้ำปาด,Amphoe Nam Pat,น้ำปาด,Nam Pat
569,53,อุตรดิตถ์,5305,53050000,อำเภอฟากท่า,Amphoe Fak Tha,ฟากท่า,Fak Tha
570,53,อุตรดิตถ์,5306,53060000,อำเภอบ้านโคก,Amphoe Ban Khok,บ้านโคก,Ban Khok
571,53,อุตรดิตถ์,5307,53070000,อำเภอพิชัย,Amphoe Phichai,พิชัย,Phichai
572,53,อุตรดิตถ์,5308,53080000,อำเภอลับแล,Amphoe Laplae,ลับแล,Laplae
573,53,อุตรดิตถ์,5309,53090000,อำเภอทองแสนขัน,Amphoe Thong Saen Khan,ทองแสนขัน,Thong Saen Khan
574,54,แพร่,5401,54010000,อำเภอเมืองแพร่,Amphoe Mueang Phrae,เมืองแพร่,Mueang Phrae
575,54,แพร่,5402,54020000,อำเภอร้องกวาง,Amphoe Rong Kwang,ร้องกวาง,Rong Kwang
576,54,แพร่,5403,54030000,อำเภอลอง,Amphoe Long,ลอง,Long
577,54,แพร่,5404,54040000,อำเภอสูงเม่น,Amphoe Sung Men,สูงเม่น,Sung Men
578,54,แพร่,5405,54050000,อำเภอเด่นชัย,Amphoe Den Chai,เด่นชัย,Den Chai
579,54,แพร่,5406,54060000,อำเภอสอง,Amphoe Song,สอง,Song
580,54,แพร่,5407,54070000,อำเภอวังชิ้น,Amphoe Wang Chin,วังชิ้น,Wang Chin
581,54,แพร่,5408,54080000,อำเภอหนองม่วงไข่,Amphoe Nong Muang Khai,หนองม่วงไข่,Nong Muang Khai
582,55,น่าน,5501,55010000,อำเภอเมืองน่าน,Amphoe Mueang Nan,เมืองน่าน,Mueang Nan
583,55,น่าน,5502,55020000,อำเภอแม่จริม,Amphoe Mae Charim,แม่จริม,Mae Charim
584,55,น่าน,5503,55030000,อำเภอบ้านหลวง,Amphoe Ban Luang,บ้านหลวง,Ban Luang
585,55,น่าน,5504,55040000,อำเภอนาน้อย,Amphoe Na Noi,นาน้อย,Na Noi
586,55,น่าน,5505,55050000,อำเภอปัว,Amphoe Pua,ปัว,Pua
587,55,น่าน,5506,55060000,อำเภอท่าวังผา,Amphoe Tha Wang Pha,ท่าวังผา,Tha Wang Pha
588,55,น่าน,5507,55070000,อำเภอเวียงสา,Amphoe Wiang Sa,เวียงสา,Wiang Sa
589,55,น่าน,5508,55080000,อำเภอทุ่งช้าง,Amphoe Thung Chang,ทุ่งช้าง,Thung Chang
590,55,น่าน,5509,55090000,อำเภอเชียงกลาง,Amphoe Chiang Klang,เชียงกลาง,Chiang Klang
591,55,น่าน,5510,55100000,อำเภอนาหมื่น,Amphoe Na Muen,นาหมื่น,Na Muen
592,55,น่าน,5511,55110000,อำเภอสันติสุข,Amphoe Santi Suk,สันติสุข,Santi Suk
593,55,น่าน,5512,55120000,อำเภอบ่อเกลือ,Amphoe Bo Kluea,บ่อเกลือ,Bo Kluea
594,55,น่าน,5513,55130000,อำเภอสองแคว,Amphoe Song Khwae,สองแคว,Song Khwae
595,55,น่าน,5514,55140000,อำเภอภูเพียง,Amphoe Phu Phiang,ภูเพียง,Phu Phiang
596,56,พะเยา,5601,56010000,อำเภอเมืองพะเยา,Amphoe Mueang Phayao,เมืองพะเยา,Mueang Phayao
597,56,พะเยา,5602,56020000,อำเภอจุน,Amphoe Chun,จุน,Chun
598,56,พะเยา,5603,56030000,อำเภอเชียงคำ,Amphoe Chiang Kham,เชียงคำ,Chiang Kham
599,56,พะเยา,5604,56040000,อำเภอเชียงม่วน,Amphoe Chiang Muan,เชียงม่วน,Chiang Muan
600,56,พะเยา,5605,56050000,อำเภอดอกคำใต้,Amphoe Dok Khamtai,ดอกคำใต้,Dok Khamtai
601,56,พะเยา,5606,56060000,อำเภอปง,Amphoe Pong,ปง,Pong
602,56,พะเยา,5607,56070000,อำเภอแม่ใจ,Amphoe Mae Chai,แม่ใจ,Mae Chai
603,56,พะเยา,5608,56080000,อำเภอภูซาง,Amphoe Phu Sang,ภูซาง,Phu Sang
604,56,พะเยา,5609,56090000,อำเภอภูกามยาว,Amphoe Phu Kamyao,ภูกามยาว,Phu Kamyao
605,57,เชียงราย,5701,57010000,อำเภอเมืองเชียงราย,Amphoe Mueang Chiang Rai,เมืองเชียงราย,Mueang Chiang Rai
606,57,เชียงราย,5702,57020000,อำเภอเวียงชัย,Amphoe Wiang Chai,เวียงชัย,Wiang Chai
607,57,เชียงราย,5703,57030000,อำเภอเชียงของ,Amphoe Chiang Khong,เชียงของ,Chiang Khong
608,57,เชียงราย,5704,57040000,อำเภอเทิง,Amphoe Thoeng,เทิง,Thoeng
609,57,เชียงราย,5705,57050000,อำเภอพาน,Amphoe Phan,พาน,Phan
610,57,เชียงราย,5706,57060000,อำเภอป่าแดด,Amphoe Pa Daet,ป่าแดด,Pa Daet
611,57,เชียงราย,5707,57070000,อำเภอแม่จัน,Amphoe Mae Chan,แม่จัน,Mae Chan
612,57,เชียงราย,5708,57080000,อำเภอเชียงแสน,Amphoe Chiang Saen,เชียงแสน,Chiang Saen
613,57,เชียงราย,5709,57090000,อำเภอแม่สาย,Amphoe Mae Sai,แม่สาย,Mae Sai
614,57,เชียงราย,5710,57100000,อำเภอแม่สรวย,Amphoe Mae Suai,แม่สรวย,Mae Suai
615,57,เชียงราย,5711,57110000,อำเภอเวียงป่าเป้า,Amphoe Wiang Pa Pao,เวียงป่าเป้า,Wiang Pa Pao
616,57,เชียงราย,5712,57120000,อำเภอพญาเม็งราย,Amphoe Phaya Mengrai,พญาเม็งราย,Phaya Mengrai
617,57,เชียงราย,5713,57130000,อำเภอเวียงแก่น,Amphoe Wiang Kaen,เวียงแก่น,Wiang Kaen
618,57,เชียงราย,5714,57140000,อำเภอขุนตาล,Amphoe Khun Tan,ขุนตาล,Khun Tan
619,57,เชียงราย,5715,57150000,อำเภอแม่ฟ้าหลวง,Amphoe Mae Fa Luang,แม่ฟ้าหลวง,Mae Fa Luang
620,57,เชียงราย,5716,57160000,อำเภอแม่ลาว,Amphoe Mae Lao,แม่ลาว,Mae Lao
621,57,เชียงราย,5717,57170000,อำเภอเวียงเชียงรุ้ง,Amphoe Wiang Chiang Rung,เวียงเชียงรุ้ง,Wiang Chiang Rung
622,57,เชียงราย,5718,57180000,อำเภอดอยหลวง,Amphoe Doi Luang,ดอยหลวง,Doi Luang
623,58,แม่ฮ่องสอน,5801,58010000,อำเภอเมืองแม่ฮ่องสอน,Amphoe Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son
624,58,แม่ฮ่องสอน,5802,58020000,อำเภอขุนยวม,Amphoe Khun Yuam,ขุนยวม,Khun Yuam
625,58,แม่ฮ่องสอน,5803,58030000,อำเภอปาย,Amphoe Pai,ปาย,Pai
626,58,แม่ฮ่องสอน,5804,58040000,อำเภอแม่สะเรียง,Amphoe Mae Sariang,แม่สะเรียง,Mae Sariang
627,58,แม่ฮ่องสอน,5805,58050000,อำเภอแม่ลาน้อย,Amphoe Mae La Noi,แม่ลาน้อย,Mae La Noi
628,58,แม่ฮ่องสอน,5806,58060000,อำเภอสบเมย,Amphoe Sop Moei,สบเมย,Sop Moei
629,58,แม่ฮ่องสอน,5807,58070000,อำเภอปางมะผ้า,Amphoe Pang Mapha,ปางมะผ้า,Pang Mapha
630,60,นครสวรรค์,6001,60010000,อำเภอเมืองนครสวรรค์,Amphoe Mueang Nakhon Sawan,เมืองนครสวรรค์,Mueang Nakhon Sawan
631,60,นครสวรรค์,6002,60020000,อำเภอโกรกพระ,Amphoe Krok Phra,โกรกพระ,Krok Phra
632,60,นครสวรรค์,6003,60030000,อำเภอชุมแสง,Amphoe Chum Saeng,ชุมแสง,Chum Saeng
633,60,นครสวรรค์,6004,60040000,อำเภอหนองบัว,Amphoe Nong Bua,หนองบัว,Nong Bua
634,60,นครสวรรค์,6005,60050000,อำเภอบรรพตพิสัย,Amphoe Banphot Phisai,บรรพตพิสัย,Banphot Phisai
635,60,นครสวรรค์,6006,60060000,อำเภอเก้าเลี้ยว,Amphoe Kao Liao,เก้าเลี้ยว,Kao Liao
636,60,นครสวรรค์,6006,60060000,อำเภอมหาโพธิ,Amphoe Maha Pho,มหาโพธิ,Maha Pho
637,60,นครสวรรค์,6007,60070000,อำเภอตาคลี,Amphoe Takhli,ตาคลี,Takhli
638,60,นครสวรรค์,6008,60080000,อำเภอท่าตะโก,Amphoe Tha Tako,ท่าตะโก,Tha Tako
639,60,นครสวรรค์,6009,60090000,อำเภอไพศาลี,Amphoe Phaisali,ไพศาลี,Phaisali
640,60,นครสวรรค์,6010,60100000,อำเภอพยุหะคีรี,Amphoe Phayuha Khiri,พยุหะคีรี,Phayuha Khiri
641,60,นครสวรรค์,6011,60110000,อำเภอลาดยาว,Amphoe Lat Yao,ลาดยาว,Lat Yao
642,60,นครสวรรค์,6012,60120000,อำเภอตากฟ้า,Amphoe Tak Fa,ตากฟ้า,Tak Fa
643,60,นครสวรรค์,6013,60130000,อำเภอแม่วงก์,Amphoe Mae Wong,แม่วงก์,Mae Wong
644,60,นครสวรรค์,6014,60140000,อำเภอแม่เปิน,Amphoe Mae Poen,แม่เปิน,Mae Poen
645,60,นครสวรรค์,6015,60150000,อำเภอชุมตาบง,Amphoe Chum Ta Bong,ชุมตาบง,Chum Ta Bong
646,61,อุทัยธานี,6101,61010000,อำเภอเมืองอุทัยธานี,Amphoe Mueang Uthai Thani,เมืองอุทัยธานี,Mueang Uthai Thani
647,61,อุทัยธานี,6102,61020000,อำเภอทัพทัน,Amphoe Thap Than,ทัพทัน,Thap Than
648,61,อุทัยธานี,6103,61030000,อำเภอสว่างอารมณ์,Amphoe Sawang Arom,สว่างอารมณ์,Sawang Arom
649,61,อุทัยธานี,6104,61040000,อำเภอหนองฉาง,Amphoe Nong Chang,หนองฉาง,Nong Chang
650,61,อุทัยธานี,6105,61050000,อำเภอหนองขาหย่าง,Amphoe Nong Khayang,หนองขาหย่าง,Nong Khayang
651,61,อุทัยธานี,6106,61060000,อำเภอบ้านไร่,Amphoe Ban Rai,บ้านไร่,Ban Rai
652,61,อุทัยธานี,6107,61070000,อำเภอลานสัก,Amphoe Lan Sak,ลานสัก,Lan Sak
653,61,อุทัยธานี,6108,61080000,อำเภอห้วยคต,Amphoe Huai Khot,ห้วยคต,Huai Khot
654,62,กำแพงเพชร,6201,62010000,อำเภอเมืองกำแพงเพชร,Amphoe Mueang Kamphaeng Phet,เมืองกำแพงเพชร,Mueang Kamphaeng Phet
655,62,กำแพงเพชร,6202,62020000,อำเภอไทรงาม,Amphoe Sai Ngam,ไทรงาม,Sai Ngam
656,62,กำแพงเพชร,6203,62030000,อำเภอคลองลาน,Amphoe Khlong Lan,คลองลาน,Khlong Lan
657,62,กำแพงเพชร,6204,62040000,อำเภอขาณุวรลักษบุรี,Amphoe Khanu Woralaksaburi,ขาณุวรลักษบุรี,Khanu Woralaksaburi
658,62,กำแพงเพชร,6205,62050000,อำเภอคลองขลุง,Amphoe Khlong Khlung,คลองขลุง,Khlong Khlung
